# logL =3000,NumOfEigs=16812,alpha=2.0, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
2532 1.141135003583682E-24629 8.051595554395695E-49257 0.000000000000000E+00 
2533 2.766350376335702E-24621 4.731755197291052E-49240 0.000000000000000E+00 
2534 6.684200845940954E-24613 2.762529210805828E-49223 0.000000000000000E+00 
2535 1.609770428220244E-24604 1.602270316111702E-49206 0.000000000000000E+00 
2536 3.864119499441441E-24596 9.232280568700259E-49190 0.000000000000000E+00 
2537 9.245050824576749E-24588 5.284775012350049E-49173 0.000000000000000E+00 
2538 2.204652825167747E-24579 3.005303348868739E-49156 0.000000000000000E+00 
2539 5.240144564277986E-24571 1.697830901143794E-49139 0.000000000000000E+00 
2540 1.241419267663144E-24562 9.528945874938362E-49123 0.000000000000000E+00 
2541 2.931337676879528E-24554 5.312997322124601E-49106 0.000000000000000E+00 
2542 6.898987766255206E-24546 2.942921287838661E-49089 0.000000000000000E+00 
2543 1.618367159439601E-24537 1.619429367783675E-49072 0.000000000000000E+00 
2544 3.783910866312693E-24529 8.852984260304012E-49056 0.000000000000000E+00 
2545 8.818138138299907E-24521 4.807969373707148E-49039 0.000000000000000E+00 
2546 2.048259881957488E-24512 2.594048038913830E-49022 0.000000000000000E+00 
2547 4.742041840178934E-24504 1.390396480986749E-49005 0.000000000000000E+00 
2548 1.094253305357566E-24495 7.403611666751382E-48989 0.000000000000000E+00 
2549 2.516764136448479E-24487 3.916453100299324E-48972 0.000000000000000E+00 
2550 5.769515324959157E-24479 2.058195192104104E-48955 0.000000000000000E+00 
2551 1.318281968845462E-24470 1.074544784859859E-48938 0.000000000000000E+00 
2552 3.002268017225754E-24462 5.573228078093348E-48922 0.000000000000000E+00 
2553 6.814951601336810E-24454 2.871662841920695E-48905 0.000000000000000E+00 
2554 1.541871785091921E-24445 1.469956284933327E-48888 0.000000000000000E+00 
2555 3.477009818635578E-24437 7.475146887187290E-48872 0.000000000000000E+00 
2556 7.815121679790275E-24429 3.776412142780521E-48855 0.000000000000000E+00 
2557 1.750804861931477E-24420 1.895323662973556E-48838 0.000000000000000E+00 
2558 3.909416280136208E-24412 9.449998317912571E-48822 0.000000000000000E+00 
2559 8.700781549756330E-24404 4.680846794722902E-48805 0.000000000000000E+00 
2560 1.930086568113553E-24395 2.303358159570639E-48788 0.000000000000000E+00 
2561 4.267440636738378E-24387 1.126011623881930E-48771 0.000000000000000E+00 
2562 9.404384266631777E-24379 5.468505199002163E-48755 0.000000000000000E+00 
2563 2.065691311155534E-24370 2.638388481948754E-48738 0.000000000000000E+00 
2564 4.522438389325602E-24362 1.264600109007748E-48721 0.000000000000000E+00 
2565 9.868521147141781E-24354 6.021602024528198E-48705 0.000000000000000E+00 
2566 2.146365480070234E-24345 2.848493591958676E-48688 0.000000000000000E+00 
2567 4.652940046867082E-24337 1.338636955172963E-48671 0.000000000000000E+00 
2568 1.005364213571917E-24328 6.249636259523166E-48655 0.000000000000000E+00 
2569 2.165167864566013E-24320 2.898618383040554E-48638 0.000000000000000E+00 
2570 4.647633880266460E-24312 1.335585559488699E-48621 0.000000000000000E+00 
2571 9.943618006805003E-24304 6.113596350751139E-48605 0.000000000000000E+00 
2572 2.120455404435640E-24295 2.780136907502508E-48588 0.000000000000000E+00 
2573 4.506984278333833E-24287 1.255972073837883E-48571 0.000000000000000E+00 
2574 9.548059857040579E-24279 5.636871865058065E-48555 0.000000000000000E+00 
2575 2.016120166062469E-24270 2.513279125375875E-48538 0.000000000000000E+00 
2576 4.243164668714103E-24262 1.113237094680129E-48521 0.000000000000000E+00 
2577 8.900933401954346E-24254 4.898679203470620E-48505 0.000000000000000E+00 
2578 1.861030157580297E-24245 2.141483430855726E-48488 0.000000000000000E+00 
2579 3.878318437640884E-24237 9.300254360747689E-48472 0.000000000000000E+00 
2580 8.055745079921314E-24229 4.012539551839528E-48455 0.000000000000000E+00 
2581 1.667785375758514E-24220 1.719840688959021E-48438 0.000000000000000E+00 
2582 3.441492327595645E-24212 7.323210338693417E-48422 0.000000000000000E+00 
2583 7.078245943527547E-24204 3.097841506012112E-48405 0.000000000000000E+00 
2584 1.451031001979851E-24195 1.301850996162864E-48388 0.000000000000000E+00 
2585 2.964830944392083E-24187 5.435102845714588E-48372 0.000000000000000E+00 
2586 6.038031574433605E-24179 2.254232237618891E-48355 0.000000000000000E+00 
2587 1.225640285179759E-24170 9.288251176800198E-48339 0.000000000000000E+00 
2588 2.479721332507504E-24162 3.802013487805166E-48322 0.000000000000000E+00 
2589 5.000517294030075E-24154 1.546100654609697E-48305 0.000000000000000E+00 
2590 1.005076675125347E-24145 6.246061925563234E-48289 0.000000000000000E+00 
2591 2.013518673075752E-24137 2.506797309651562E-48272 0.000000000000000E+00 
2592 4.020539525301579E-24129 9.994856628590709E-48256 0.000000000000000E+00 
2593 8.001754422885506E-24121 3.958934659673323E-48239 0.000000000000000E+00 
2594 1.587297419936207E-24112 1.557845978428003E-48222 0.000000000000000E+00 
2595 3.138366159077783E-24104 6.089969550132048E-48206 0.000000000000000E+00 
2596 6.184735413371978E-24096 2.365103478437458E-48189 0.000000000000000E+00 
2597 1.214816969193525E-24087 9.124931150986421E-48173 0.000000000000000E+00 
2598 2.378333687117021E-24079 3.497465760365488E-48156 0.000000000000000E+00 
2599 4.640950525597807E-24071 1.331747144403831E-48139 0.000000000000000E+00 
2600 9.026373595736057E-24063 5.037725577717434E-48123 0.000000000000000E+00 
2601 1.749813997624087E-24054 1.893178961205899E-48106 0.000000000000000E+00 
2602 3.380980644094861E-24046 7.067946699619650E-48090 0.000000000000000E+00 
2603 6.511269933535413E-24038 2.621436226644200E-48073 0.000000000000000E+00 
2604 1.249858746718095E-24029 9.658946587239377E-48057 0.000000000000000E+00 
2605 2.391268741704152E-24021 3.535612580577917E-48040 0.000000000000000E+00 
2606 4.560033781453352E-24013 1.285712945855335E-48023 0.000000000000000E+00 
2607 8.667222669081964E-24005 4.644808413114600E-48007 0.000000000000000E+00 
2608 1.641965660411843E-23996 1.667001678758464E-47990 0.000000000000000E+00 
2609 3.100419137855621E-23988 5.943588240956992E-47974 0.000000000000000E+00 
2610 5.835108978012441E-23980 2.105260488720833E-47957 0.000000000000000E+00 
2611 1.094585670725674E-23971 7.408109853429937E-47941 0.000000000000000E+00 
2612 2.046551938680180E-23963 2.589723744164501E-47924 0.000000000000000E+00 
2613 3.813888653521529E-23955 8.993814299183070E-47908 0.000000000000000E+00 
2614 7.084112926725956E-23947 3.102979082923063E-47891 0.000000000000000E+00 
2615 1.311520760478365E-23938 1.063550793562450E-47874 0.000000000000000E+00 
2616 2.420121068504056E-23930 3.621446567093379E-47858 0.000000000000000E+00 
2617 4.451139907037499E-23922 1.225040331665173E-47841 0.000000000000000E+00 
2618 8.159764570121589E-23914 4.116832086118055E-47825 0.000000000000000E+00 
2619 1.490926531629276E-23905 1.374422902510984E-47808 0.000000000000000E+00 
2620 2.715232919741033E-23897 4.558501244591401E-47792 0.000000000000000E+00 
2621 4.928674879510275E-23889 1.501994140733216E-47775 0.000000000000000E+00 
2622 8.917137949182835E-23881 4.916531968600101E-47759 0.000000000000000E+00 
2623 1.608025881965770E-23872 1.598799361497661E-47742 0.000000000000000E+00 
2624 2.890232762967657E-23864 5.165038182746570E-47726 0.000000000000000E+00 
2625 5.177794877480503E-23856 1.657668099378606E-47709 0.000000000000000E+00 
2626 9.245472277117026E-23848 5.285256855589933E-47693 0.000000000000000E+00 
2627 1.645453440758867E-23839 1.674091121467695E-47676 0.000000000000000E+00 
2628 2.918867189336486E-23831 5.267888404705688E-47660 0.000000000000000E+00 
2629 5.160779588760253E-23823 1.646791130653699E-47643 0.000000000000000E+00 
2630 9.094703154235410E-23815 5.114285328530890E-47627 0.000000000000000E+00 
2631 1.597474695062810E-23806 1.577886903947361E-47610 0.000000000000000E+00 
2632 2.796737390786220E-23798 4.836278191196072E-47594 0.000000000000000E+00 
2633 4.880245091131477E-23790 1.472621590217191E-47577 0.000000000000000E+00 
2634 8.487969726214398E-23782 4.454670035345849E-47561 0.000000000000000E+00 
2635 1.471425422972108E-23773 1.338703527249088E-47544 0.000000000000000E+00 
2636 2.542406174638385E-23765 3.996665173076949E-47528 0.000000000000000E+00 
2637 4.378484940509905E-23757 1.185374601281012E-47511 0.000000000000000E+00 
2638 7.515796860603245E-23749 3.492673294389276E-47495 0.000000000000000E+00 
2639 1.285874116551307E-23740 1.022362251595024E-47478 0.000000000000000E+00 
2640 2.192775269507745E-23732 2.973008465693158E-47462 0.000000000000000E+00 
2641 3.727022754739987E-23724 8.588790024398677E-47446 0.000000000000000E+00 
2642 6.313965645579184E-23716 2.464973904433914E-47429 0.000000000000000E+00 
2643 1.066140978028433E-23707 7.028087650393561E-47413 0.000000000000000E+00 
2644 1.794317570254246E-23699 1.990703208929320E-47396 0.000000000000000E+00 
2645 3.009928896722738E-23691 5.601706749476303E-47380 0.000000000000000E+00 
2646 5.032518924142421E-23683 1.565953025396362E-47363 0.000000000000000E+00 
2647 8.386617797127674E-23675 4.348921811418912E-47347 0.000000000000000E+00 
2648 1.393030230786166E-23666 1.199855590999071E-47330 0.000000000000000E+00 
2649 2.306250551355975E-23658 3.288674353433659E-47314 0.000000000000000E+00 
2650 3.805613597100830E-23650 8.954828587912750E-47298 0.000000000000000E+00 
2651 6.259146987108655E-23642 2.422357274222157E-47281 0.000000000000000E+00 
2652 1.026072077108455E-23633 6.509739880304035E-47265 0.000000000000000E+00 
2653 1.676535859283196E-23625 1.737935245116681E-47248 0.000000000000000E+00 
2654 2.730361079868309E-23617 4.609438937244345E-47232 0.000000000000000E+00 
2655 4.431998277725261E-23609 1.214526688898147E-47215 0.000000000000000E+00 
2656 7.170531412251803E-23601 3.179146799096500E-47199 0.000000000000000E+00 
2657 1.156312883591337E-23592 8.267203460065916E-47183 0.000000000000000E+00 
2658 1.858538873767313E-23584 2.135753838473732E-47166 0.000000000000000E+00 
2659 2.977420661845299E-23576 5.481359574527448E-47150 0.000000000000000E+00 
2660 4.754239004404592E-23568 1.397558250139717E-47133 0.000000000000000E+00 
2661 7.566483490167685E-23560 3.539941413322749E-47117 0.000000000000000E+00 
2662 1.200271330627851E-23551 8.907724208310678E-47101 0.000000000000000E+00 
2663 1.897741449860484E-23543 2.226803953467965E-47084 0.000000000000000E+00 
2664 2.990659169415068E-23535 5.530211484572969E-47068 0.000000000000000E+00 
2665 4.697524649309700E-23527 1.364413576413124E-47051 0.000000000000000E+00 
2666 7.354336253542383E-23519 3.344220172808283E-47035 0.000000000000000E+00 
2667 1.147599016528283E-23510 8.143071190758850E-47019 0.000000000000000E+00 
2668 1.784880407747200E-23502 1.969818181409046E-47002 0.000000000000000E+00 
2669 2.766943865776236E-23494 4.733785705073237E-46986 0.000000000000000E+00 
2670 4.275272944139882E-23486 1.130148699573150E-46969 0.000000000000000E+00 
2671 6.584148490129792E-23478 2.680446420172309E-46953 0.000000000000000E+00 
2672 1.010666010966970E-23469 6.315725089468546E-46937 0.000000000000000E+00 
2673 1.546279428437696E-23461 1.478372423939246E-46920 0.000000000000000E+00 
2674 2.357982460973807E-23453 3.437866734574768E-46904 0.000000000000000E+00 
2675 3.583978850207460E-23445 7.942162581386470E-46888 0.000000000000000E+00 
2676 5.429534311511386E-23437 1.822774988742722E-46871 0.000000000000000E+00 
2677 8.198454723836413E-23429 4.155965197403447E-46855 0.000000000000000E+00 
2678 1.233882204686716E-23420 9.413590418732778E-46839 0.000000000000000E+00 
2679 1.850920123627260E-23412 2.118279441290913E-46822 0.000000000000000E+00 
2680 2.767412718557364E-23404 4.735390100927434E-46806 0.000000000000000E+00 
2681 4.124131148775542E-23396 1.051653888384577E-46789 0.000000000000000E+00 
2682 6.125806620486674E-23388 2.320248297056031E-46773 0.000000000000000E+00 
2683 9.069145703095457E-23380 5.085581930362946E-46757 0.000000000000000E+00 
2684 1.338263882810261E-23371 1.107366577526613E-46740 0.000000000000000E+00 
2685 1.968291503914315E-23363 2.395447916488397E-46724 0.000000000000000E+00 
2686 2.885422150988889E-23355 5.147858724583010E-46708 0.000000000000000E+00 
2687 4.216009578734906E-23347 1.099033864873219E-46691 0.000000000000000E+00 
2688 6.139967902744813E-23339 2.330988326027854E-46675 0.000000000000000E+00 
2689 8.912568851951998E-23331 4.911494846267547E-46659 0.000000000000000E+00 
2690 1.289472192016425E-23322 1.028091713048130E-46642 0.000000000000000E+00 
2691 1.859487872673885E-23314 2.137935493698732E-46626 0.000000000000000E+00 
2692 2.672680265636309E-23306 4.416740776226306E-46610 0.000000000000000E+00 
2693 3.828890544697806E-23298 9.064707603717664E-46594 0.000000000000000E+00 
2694 5.467278341383242E-23290 1.848205532612692E-46577 0.000000000000000E+00 
2695 7.781112722791133E-23282 3.743616136295117E-46561 0.000000000000000E+00 
2696 1.103785079211044E-23273 7.533155546297511E-46545 0.000000000000000E+00 
2697 1.560628816573370E-23265 1.505938167229541E-46528 0.000000000000000E+00 
2698 2.199312870385296E-23257 2.990762511946848E-46512 0.000000000000000E+00 
2699 3.089204804078383E-23249 5.900669631889963E-46496 0.000000000000000E+00 
2700 4.324925988696960E-23241 1.156552246817854E-46479 0.000000000000000E+00 
2701 6.035078888786225E-23233 2.252028071694400E-46463 0.000000000000000E+00 
2702 8.393817391042895E-23225 4.356391785893979E-46447 0.000000000000000E+00 
2703 1.163612496620444E-23216 8.371911914864414E-46431 0.000000000000000E+00 
2704 1.607790772208495E-23208 1.598331874183791E-46414 0.000000000000000E+00 
2705 2.214231284528466E-23200 3.031474098919390E-46398 0.000000000000000E+00 
2706 3.039406093442625E-23192 5.711962617172437E-46382 0.000000000000000E+00 
2707 4.158404902422789E-23184 1.069206142689562E-46365 0.000000000000000E+00 
2708 5.670705797898511E-23176 1.988300992442676E-46349 0.000000000000000E+00 
2709 7.707610445970815E-23168 3.673223973905633E-46333 0.000000000000000E+00 
2710 1.044178378325329E-23159 6.741511644602996E-46317 0.000000000000000E+00 
2711 1.409944231852125E-23151 1.229169476789921E-46300 0.000000000000000E+00 
2712 1.897586030284675E-23143 2.226439230703398E-46284 0.000000000000000E+00 
2713 2.545501250536591E-23135 4.006402021312931E-46268 0.000000000000000E+00 
2714 3.403434966996796E-23127 7.162140063155032E-46252 0.000000000000000E+00 
2715 4.535591162654770E-23119 1.271966571226384E-46235 0.000000000000000E+00 
2716 6.024522728037785E-23111 2.244156764659679E-46219 0.000000000000000E+00 
2717 7.975973405827313E-23103 3.933465010552890E-46203 0.000000000000000E+00 
2718 1.052487753966857E-23094 6.849233932666667E-46187 0.000000000000000E+00 
2719 1.384276066352939E-23086 1.184822566141060E-46170 0.000000000000000E+00 
2720 1.814682596531307E-23078 2.036147546139075E-46154 0.000000000000000E+00 
2721 2.371105861480162E-23070 3.476240260425844E-46138 0.000000000000000E+00 
2722 3.087973185893297E-23062 5.895965558324619E-46122 0.000000000000000E+00 
2723 4.008375546701695E-23054 9.934470052158401E-46106 0.000000000000000E+00 
2724 5.186036812605397E-23046 1.662949601273468E-46089 0.000000000000000E+00 
2725 6.687674001746323E-23038 2.765400814254359E-46073 0.000000000000000E+00 
2726 8.595811897010429E-23030 4.568584934372137E-46057 0.000000000000000E+00 
2727 1.101212217787853E-23021 7.498077745812756E-46041 0.000000000000000E+00 
2728 1.406136395161110E-23013 1.222539205541632E-46024 0.000000000000000E+00 
2729 1.789600894159785E-23005 1.980251144677614E-46008 0.000000000000000E+00 
2730 2.270164030354581E-22997 3.186562003095188E-45992 0.000000000000000E+00 
2731 2.870321871289530E-22989 5.094119133225132E-45976 0.000000000000000E+00 
2732 3.617231255417236E-22981 8.090222137572776E-45960 0.000000000000000E+00 
2733 4.543539023170779E-22973 1.276428291892552E-45943 0.000000000000000E+00 
2734 5.688327123239943E-22965 2.000677206854463E-45927 0.000000000000000E+00 
2735 7.098182796619959E-22957 3.115317075800009E-45911 0.000000000000000E+00 
2736 8.828402190009091E-22949 4.819168555671470E-45895 0.000000000000000E+00 
2737 1.094433443626872E-22940 7.406049463487862E-45879 0.000000000000000E+00 
2738 1.352287138905630E-22932 1.130695678037809E-45862 0.000000000000000E+00 
2739 1.665408573863792E-22924 1.714942207521299E-45846 0.000000000000000E+00 
2740 2.044301709783595E-22916 2.584031958506103E-45830 0.000000000000000E+00 
2741 2.501160177074380E-22908 3.868039563107800E-45814 0.000000000000000E+00 
2742 3.050073725441238E-22900 5.752128389089840E-45798 0.000000000000000E+00 
2743 3.707246704472387E-22892 8.497885446944827E-45782 0.000000000000000E+00 
2744 4.491226501428986E-22884 1.247204912342965E-45765 0.000000000000000E+00 
2745 5.423139152273701E-22876 1.818483618397896E-45749 0.000000000000000E+00 
2746 6.526928556210254E-22868 2.634059705130567E-45733 0.000000000000000E+00 
2747 7.829594872509399E-22860 3.790412526567193E-45717 0.000000000000000E+00 
2748 9.361426774817356E-22852 5.418661053877613E-45701 0.000000000000000E+00 
2749 1.115622130088484E-22843 7.695593834259616E-45685 0.000000000000000E+00 
2750 1.325148408814081E-22835 1.085767744492724E-45668 0.000000000000000E+00 
2751 1.568860185630843E-22827 1.521865879454661E-45652 0.000000000000000E+00 
2752 1.851297812088952E-22819 2.119144018125153E-45636 0.000000000000000E+00 
2753 2.177412233408816E-22811 2.931495379742373E-45620 0.000000000000000E+00 
2754 2.552568199495882E-22803 4.028678451648157E-45604 0.000000000000000E+00 
2755 2.982540679381266E-22795 5.500227440735676E-45588 0.000000000000000E+00 
2756 3.473503360477582E-22787 7.460077575043292E-45572 0.000000000000000E+00 
2757 4.032008116296801E-22779 1.005195862133763E-45555 0.000000000000000E+00 
2758 4.664954360589762E-22771 1.345558844476775E-45539 0.000000000000000E+00 
2759 5.379547276588200E-22763 1.789366712480152E-45523 0.000000000000000E+00 
2760 6.183244020956919E-22755 2.363962969793165E-45507 0.000000000000000E+00 
2761 7.083687156196763E-22747 3.102606102605647E-45491 0.000000000000000E+00 
2762 8.088624764537829E-22739 4.045360916776677E-45475 0.000000000000000E+00 
2763 9.205816941503979E-22731 5.240015434004178E-45459 0.000000000000000E+00 
2764 1.044292865748454E-22722 6.742990052171334E-45443 0.000000000000000E+00 
2765 1.180740930828583E-22714 8.620195864759460E-45427 0.000000000000000E+00 
2766 1.330635964636746E-22706 1.094778882877091E-45410 0.000000000000000E+00 
2767 1.494638718695920E-22698 1.381275643502680E-45394 0.000000000000000E+00 
2768 1.673345160918401E-22690 1.731326438730666E-45378 0.000000000000000E+00 
2769 1.867270211143350E-22682 2.155868339503901E-45362 0.000000000000000E+00 
2770 2.076830912050906E-22674 2.666921149431303E-45346 0.000000000000000E+00 
2771 2.302329318184866E-22666 3.277500636034865E-45330 0.000000000000000E+00 
2772 2.543935425865676E-22658 4.001474588134335E-45314 0.000000000000000E+00 
2773 2.801670502527052E-22650 4.853354475908118E-45298 0.000000000000000E+00 
2774 3.075391203862898E-22642 5.848017082967769E-45282 0.000000000000000E+00 
2775 3.364774889550640E-22634 7.000352761181772E-45266 0.000000000000000E+00 
2776 3.669306561733737E-22626 8.324839934974118E-45250 0.000000000000000E+00 
2777 3.988267853563153E-22618 9.835049109773024E-45234 0.000000000000000E+00 
2778 4.320728486796581E-22610 1.154308382082703E-45217 0.000000000000000E+00 
2779 4.665540596898914E-22602 1.345897053579911E-45201 0.000000000000000E+00 
2780 5.021336290782209E-22594 1.559001428035831E-45185 0.000000000000000E+00 
2781 5.386528756162839E-22586 1.794014141988807E-45169 0.000000000000000E+00 
2782 5.759317182821766E-22578 2.050925528960875E-45153 0.000000000000000E+00 
2783 6.137695685607746E-22570 2.329263388156878E-45137 0.000000000000000E+00 
2784 6.519466338061242E-22562 2.628040122815325E-45121 0.000000000000000E+00 
2785 6.902256335747784E-22554 2.945710514815789E-45105 0.000000000000000E+00 
2786 7.283539211883879E-22546 3.280143337330808E-45089 0.000000000000000E+00 
2787 7.660659927099282E-22538 3.628609755860401E-45073 0.000000000000000E+00 
2788 8.030863552995160E-22530 3.987791021072237E-45057 0.000000000000000E+00 
2789 8.391327168538427E-22522 4.353807318030436E-45041 0.000000000000000E+00 
2790 8.739194492412171E-22514 4.722268822805998E-45025 0.000000000000000E+00 
2791 9.071612686369261E-22506 5.088349060223739E-45009 0.000000000000000E+00 
2792 9.385770687458953E-22498 5.446879599822422E-44993 0.000000000000000E+00 
2793 9.678938363545084E-22490 5.792464026321836E-44977 0.000000000000000E+00 
2794 9.948505739307634E-22482 6.119608039383503E-44961 0.000000000000000E+00 
2795 1.019202151097766E-22473 6.422861542629667E-44945 0.000000000000000E+00 
2796 1.040723005892866E-22465 6.696967740504414E-44929 0.000000000000000E+00 
2797 1.059210617885918E-22457 6.937013634736323E-44913 0.000000000000000E+00 
2798 1.074488678491636E-22449 7.138575950483460E-44897 0.000000000000000E+00 
2799 1.086409889130357E-22441 7.297856461426764E-44881 0.000000000000000E+00 
2800 1.094858325157230E-22433 7.411800940571855E-44865 0.000000000000000E+00 
2801 1.099751312513673E-22425 7.478196536382492E-44849 0.000000000000000E+00 
2802 1.101040774617326E-22417 7.495743238196148E-44833 0.000000000000000E+00 
2803 1.098714018804187E-22409 7.464096206851202E-44817 0.000000000000000E+00 
2804 1.092793944332038E-22401 7.383877045027288E-44801 0.000000000000000E+00 
2805 1.083338667178185E-22393 7.256653492737231E-44785 0.000000000000000E+00 
2806 1.070440570228825E-22385 7.084888474485185E-44769 0.000000000000000E+00 
2807 1.054224800568624E-22377 6.871860811443124E-44753 0.000000000000000E+00 
2808 1.034847248053083E-22369 6.621561164090571E-44737 0.000000000000000E+00 
2809 1.012492050821734E-22361 6.338567817176231E-44721 0.000000000000000E+00 
2810 9.873686835612152E-22354 6.027907703129766E-44705 0.000000000000000E+00 
2811 9.597086928750631E-22346 5.694908543878489E-44689 0.000000000000000E+00 
2812 9.297621508389345E-22338 5.345048156487920E-44673 0.000000000000000E+00 
2813 8.977939025565026E-22330 4.983806818191913E-44657 0.000000000000000E+00 
2814 8.640796861906272E-22322 4.616528144178596E-44641 0.000000000000000E+00 
2815 8.289022045041035E-22314 4.248293237338188E-44625 0.000000000000000E+00 
2816 7.925472254501275E-22306 3.883811977146349E-44609 0.000000000000000E+00 
2817 7.552997859150306E-22298 3.527334288199145E-44593 0.000000000000000E+00 
2818 7.174405675039213E-22290 3.182583135080373E-44577 1.581397675649535E-44672 
2819 6.792425064932749E-22282 2.852709895936071E-44561 1.895948866117532E-44654 
2820 6.409676920137494E-22274 2.540271733798142E-44545 1.133353748411210E-44636 
2821 6.028645974620518E-22266 2.247229664747025E-44529 4.503959759656788E-44619 
2822 5.651656803814363E-22258 1.974965256027601E-44513 1.338641434255257E-44601 
2823 5.280853759119689E-22250 1.724313302368034E-44497 3.173960836612705E-44584 
2824 4.918184987049374E-22242 1.495607438181514E-44481 6.253645194195496E-44567 
2825 4.565390582163100E-22234 1.288735446875711E-44465 1.053153819782266E-44549 
2826 4.223994828128129E-22226 1.103201014116764E-44449 1.547498296777080E-44532 
2827 3.895302393791936E-22218 9.381888179014753E-44434 2.015514104280393E-44515 
2828 3.580398273059181E-22210 7.926301259784156E-44418 2.355873057386716E-44498 
2829 3.280151190190617E-22202 6.652664476285472E-44402 2.496267803175609E-44481 
2830 2.995220136991047E-22194 5.547092277308183E-44386 2.417719382410121E-44464 
2831 2.726063665872650E-22186 4.594940430978506E-44370 2.155363608950599E-44447 
2832 2.472951533166226E-22178 3.781282340573397E-44354 1.779142003300036E-44430 
2833 2.235978270084430E-22170 3.091313525706763E-44338 1.366770525722212E-44413 
2834 2.015078253818677E-22162 2.510682117817961E-44322 9.815401540976155E-44397 
2835 1.810041857451639E-22154 2.025746667091035E-44306 6.615243654126997E-44380 
2836 1.620532273502211E-22146 1.623765336509883E-44290 4.198675663940475E-44363 
2837 1.446102630602412E-22138 1.293022639883559E-44274 2.517375799592529E-44346 
2838 1.286213054515344E-22130 1.022901282662074E-44258 1.429735708722245E-44329 
2839 1.140247361851369E-22122 8.039074419645075E-44243 7.711175705696612E-44313 
2840 1.007529115829969E-22114 6.276580562351332E-44227 3.958462275660444E-44296 
2841 8.873368167189209E-22107 4.868384818720157E-44211 1.938071377871574E-44279 
2842 7.789180437076205E-22099 3.751383170109560E-44195 9.067136574450828E-44263 
2843 6.815024086187887E-22091 2.871723929122067E-44179 4.060507839000867E-44246 
2844 5.943132238778143E-22083 2.183929849953963E-44163 1.743387054663709E-44229 
2845 5.165778265711323E-22075 1.649982804831107E-44147 7.187063856438623E-44213 
2846 4.475365364592324E-22067 1.238411253535326E-44131 2.848705755901744E-44196 
2847 3.864502578890857E-22059 9.234111191312941E-44116 1.087012192493129E-44179 
2848 3.326067632908867E-22051 6.840219666354237E-44100 3.997851958203212E-44163 
2849 2.853257191425592E-22043 5.033727923614769E-44084 1.418748172260549E-44146 
2850 2.439625339049201E-22035 3.680053799957384E-44068 4.863180803576424E-44130 
2851 2.079111215776568E-22027 2.672780777962577E-44052 1.611737674252697E-44113 
2852 1.766056844296935E-22019 1.928489386964965E-44036 5.169209648191593E-44097 
2853 1.495216244425163E-22011 1.382343294611325E-44020 1.605771156305193E-44080 
2854 1.261756954696707E-22003 9.843721345295603E-44005 4.835323855374911E-44064 
2855 1.061255075069233E-21995 6.963818718387607E-43989 1.412482712059790E-44047 
2856 8.896849125949204E-21988 4.894184625947707E-43973 4.005638401358013E-44031 
2857 7.434042586647235E-21980 3.417102342700536E-43957 1.103545508567974E-44014 
2858 6.191362566949641E-21972 2.370174771060386E-43941 2.955441029807707E-43998 
2859 5.139487374023534E-21964 1.633230583436570E-43925 7.699055070109726E-43982 
2860 4.252318092213132E-21956 1.118045261376670E-43909 1.952055110634071E-43965 
2861 3.506743976533188E-21948 7.603543172913640E-43894 4.819816707617773E-43949 
2862 2.882403326165612E-21940 5.137092636706984E-43878 1.159539972552968E-43932 
2863 2.361444898927653E-21932 3.447970405722783E-43862 2.719443697407974E-43916 
2864 1.928294037427299E-21924 2.299081747351324E-43846 6.220511407344752E-43900 
2865 1.569426843836093E-21916 1.522965446563750E-43830 1.388439880612658E-43883 
2866 1.273154975243452E-21908 1.002237018820725E-43814 3.025364382270704E-43867 
2867 1.029422943525090E-21900 6.552327311093692E-43799 6.438199969251733E-43851 
2868 8.296191969330285E-21893 4.255645881469789E-43783 1.338647763628292E-43834 
2869 6.664017363616873E-21885 2.745871040678573E-43767 2.720539333404123E-43818 
2870 5.335385759761273E-21877 1.760108934507034E-43751 5.406242771248106E-43802 
2871 4.257629920083469E-21869 1.120840241972201E-43735 1.050864116361637E-43785 
2872 3.386432098465601E-21861 7.090757627055594E-43720 1.998760227583409E-43769 
2873 2.684659517532652E-21853 4.456422157938921E-43704 3.721216277049774E-43753 
2874 2.121330986464535E-21845 2.782433339187701E-43688 6.783608727925867E-43737 
2875 1.670706020271693E-21837 1.725869571991296E-43672 1.211225035156896E-43720 
2876 1.311487089682517E-21829 1.063496184984318E-43656 2.118891619745872E-43704 
2877 1.026125269386972E-21821 6.510414836537410E-43641 3.632784348901709E-43688 
2878 8.002194936968243E-21814 3.959370567696148E-43625 6.105767107143205E-43672 
2879 6.219998104827574E-21806 2.392149961038466E-43609 1.006304097953315E-43655 
2880 4.818853904906115E-21798 1.435804851619342E-43593 1.626752034639623E-43639 
2881 3.721085504459443E-21790 8.561447460603629E-43578 2.580046732013424E-43623 
2882 2.863966421529938E-21782 5.071585370852334E-43562 4.015644960161218E-43607 
2883 2.197043101791086E-21774 2.984592552219012E-43546 6.134915664704967E-43591 
2884 1.679892981281365E-21766 1.744902351866837E-43530 9.202127184537900E-43575 
2885 1.280256642485598E-21758 1.013449172606159E-43514 1.355476245992084E-43558 
2886 9.724893278640557E-21751 5.847599024264164E-43499 1.961166113755313E-43542 
