# logL =3000,NumOfEigs=16812,alpha=1.5, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
1139 2.470187895957405E-37698 3.144032762827675E-56546 2.448467745597389E-56573 
1140 5.971432286010619E-37688 1.181707105497733E-56530 1.377312340118646E-56557 
1141 1.438682972765822E-37677 4.419160087309736E-56515 7.686180785917254E-56542 
1142 3.454537251090981E-37667 1.644284259042103E-56499 4.255398975958724E-56526 
1143 8.267095541607771E-37657 6.087255267102272E-56484 2.337398715278155E-56510 
1144 1.971761798838599E-37646 2.242196918941725E-56468 1.273794315949346E-56494 
1145 4.686994773990407E-37636 8.217387800129908E-56453 6.887329088240210E-56479 
1146 1.110383843020303E-37625 2.996413739405894E-56437 3.694862588153859E-56463 
1147 2.621745647061487E-37615 1.087121068395122E-56421 1.966764939988556E-56447 
1148 6.169455669382041E-37605 3.924301360674170E-56406 1.038780984408031E-56431 
1149 1.446912017624757E-37594 1.409468144196479E-56390 5.444066570431036E-56416 
1150 3.382022523849335E-37584 5.036824542084934E-56375 2.831138939216845E-56400 
1151 7.878618574841460E-37574 1.790882911508320E-56359 1.460991057715016E-56384 
1152 1.829207509150518E-37563 6.335582380701553E-56344 7.481569841716849E-56369 
1153 4.232678739806002E-37553 2.230052252825085E-56328 3.801953338943916E-56353 
1154 9.761289209344533E-37543 7.810032651091349E-56313 1.917342321933180E-56337 
1155 2.243565260659291E-37532 2.721448618740303E-56297 9.595800477992341E-56322 
1156 5.139371317121586E-37522 9.435329553093045E-56282 4.766078286467161E-56306 
1157 1.173332658584076E-37511 3.254796329389660E-56266 2.349357867401431E-56290 
1158 2.669760505425855E-37501 1.117121821377553E-56250 1.149356474328045E-56274 
1159 6.054294475530375E-37491 3.814937174703344E-56235 5.580682352894941E-56259 
1160 1.368343009616493E-37480 1.296237393917290E-56219 2.689404732600220E-56243 
1161 3.082241925935682E-37470 4.382199696454584E-56204 1.286383754099217E-56227 
1162 6.919566477107669E-37460 1.474043866593518E-56188 6.107163770989256E-56212 
1163 1.548216076091708E-37449 4.933321717199660E-56173 2.877877093516457E-56196 
1164 3.452430072753128E-37439 1.642780032206442E-56157 1.346100536219106E-56180 
1165 7.672889566239220E-37429 5.442901818420859E-56142 6.249771763463134E-56165 
1166 1.699549621517137E-37418 1.794290892534675E-56126 2.880321433747759E-56149 
1167 3.751886585737580E-37408 5.885273250297063E-56111 1.317699962126716E-56133 
1168 8.254801060828881E-37398 1.920666652390388E-56095 5.984108210968455E-56118 
1169 1.810108814035058E-37387 6.236617423669331E-56080 2.697727814802549E-56102 
1170 3.955888318815804E-37377 2.014921413866972E-56064 1.207316060810450E-56086 
1171 8.616377806939552E-37367 6.477078777721288E-56049 5.363845575439015E-56071 
1172 1.870453521748816E-37356 2.071631283275716E-56033 2.365768202955720E-56055 
1173 4.046790194330205E-37346 6.592621045714243E-56018 1.035897684999658E-56039 
1174 8.726018732343790E-37336 2.087451003162611E-56002 4.503169666091505E-56024 
1175 1.875268161586342E-37325 6.576383777279762E-55987 1.943499702190311E-56008 
1176 4.016543822130584E-37315 2.061440686899688E-55971 8.327664698669072E-55993 
1177 8.574003014630731E-37305 6.429356785916934E-55956 3.542765035051045E-55977 
1178 1.824134465609318E-37294 1.995158269855405E-55940 1.496406340288394E-55961 
1179 3.867873511010048E-37284 6.160280303203976E-55925 6.275559123662036E-55946 
1180 8.173912334661064E-37274 1.892505029770016E-55909 2.613115197125575E-55930 
1181 1.721591412091707E-37263 5.784784840176496E-55894 1.080377179468109E-55914 
1182 3.613871448770747E-37253 1.759345477455561E-55878 4.435170926932649E-55899 
1183 7.560628746077155E-37243 5.323888469003466E-55863 1.807884816419598E-55883 
1184 1.576470423970606E-37232 1.602953116221102E-55847 7.317518658655819E-55868 
1185 3.276095418675607E-37222 4.802052376676529E-55832 2.941011906053842E-55852 
1186 6.785317244012346E-37212 1.431354855448649E-55816 1.173752947950952E-55836 
1187 1.400640797839008E-37201 4.245044404985561E-55801 4.651688392987395E-55821 
1188 2.881552158566899E-37191 1.252655953077124E-55785 1.830650778913880E-55805 
1189 5.908393265409213E-37181 3.677868275264026E-55770 7.154318405789551E-55790 
1190 1.207412307649213E-37170 1.074423445618902E-55754 2.776551446796283E-55774 
1191 2.459150990348106E-37160 3.122984807365261E-55739 1.070100702781651E-55758 
1192 4.991812696740302E-37150 9.031907914285595E-55724 4.095733927655572E-55743 
1193 1.009892053044209E-37139 2.598989417078752E-55708 1.556802846994670E-55727 
1194 2.036269760357638E-37129 7.441235456520619E-55693 5.876745215903287E-55712 
1195 4.092036031363099E-37119 2.119831067440483E-55677 2.203169836657128E-55696 
1196 8.195726606266479E-37109 6.008599719038600E-55662 8.203013078194412E-55681 
1197 1.635985493633585E-37098 1.694576782027870E-55646 3.033329049349084E-55665 
1198 3.254734007222581E-37088 4.755162157540615E-55631 1.114019154413809E-55649 
1199 6.453505991623193E-37078 1.327656284143289E-55615 4.063488786750493E-55634 
1200 1.275322996746568E-37067 3.688267107721737E-55600 1.472125878652630E-55618 
1201 2.511822904726213E-37057 1.019472707196339E-55584 5.297078937036507E-55603 
1202 4.930628569642695E-37047 2.803790182776039E-55569 1.893126532134383E-55587 
1203 9.646285227036599E-37037 7.672417511725854E-55554 6.720174738907618E-55572 
1204 1.880886304370395E-37026 2.088987759697261E-55538 2.369437107987234E-55556 
1205 3.655187970312045E-37016 5.659220981701775E-55523 8.298114365267704E-55541 
1206 7.079485667607610E-37006 1.525438275685322E-55507 2.886616672187635E-55525 
1207 1.366591169517391E-36995 4.091193250648835E-55492 9.974246315429818E-55510 
1208 2.629181197322562E-36985 1.091749132879212E-55476 3.423403470231528E-55494 
1209 5.041357799899943E-36975 2.898767353452700E-55461 1.167155727984160E-55478 
1210 9.634289972238099E-36965 7.658110866628194E-55446 3.952736747441337E-55463 
1211 1.835004715607225E-36954 2.013018916450634E-55430 1.329752868891078E-55447 
1212 3.483373358736409E-36944 5.264924139959031E-55415 4.443789529895849E-55432 
1213 6.590347701703016E-36934 1.370107271994374E-55399 1.475200389223570E-55416 
1214 1.242688220943636E-36923 3.547605763211279E-55384 4.864844773545325E-55401 
1215 2.335402155765524E-36913 9.139755841187149E-55369 1.593722779007230E-55385 
1216 4.374283261775640E-36903 2.342892884057582E-55353 5.186659505877760E-55370 
1217 8.165785160104268E-36893 5.975702986266705E-55338 1.676869078088565E-55354 
1218 1.519269803413354E-36882 1.516507065463553E-55322 5.385825522652937E-55339 
1219 2.817201176431987E-36872 3.829295405361320E-55307 1.718510969021113E-55323 
1220 5.206512355032575E-36862 9.620827635396985E-55292 5.447589748904346E-55308 
1221 9.590077590806577E-36852 2.405056373212046E-55276 1.715590538715856E-55292 
1222 1.760530697081829E-36841 5.982152525708688E-55261 5.367661431006060E-55277 
1223 3.221153595563753E-36831 1.480502789352033E-55245 1.668490836139225E-55261 
1224 5.873888580678675E-36821 3.645697542554614E-55230 5.152698682796099E-55246 
1225 1.067545760254763E-36810 8.932475406967441E-55215 1.580966998415183E-55230 
1226 1.933721420276764E-36800 2.177624234462733E-55199 4.819398987796640E-55215 
1227 3.490985256111960E-36790 5.282191000464180E-55184 1.459653657911421E-55199 
1228 6.281290885722235E-36780 1.274868639424755E-55168 4.392364933009484E-55184 
1229 1.126410442640022E-36769 3.061519860401898E-55153 1.313237950636015E-55168 
1230 2.013220696180608E-36759 7.315249760086237E-55138 3.901122259253645E-55153 
1231 3.586188769799222E-36749 1.739169050778772E-55122 1.151440491110653E-55137 
1232 6.366812095139530E-36739 4.114102692864324E-55107 3.376788548663161E-55122 
1233 1.126569865962928E-36728 9.683431272745923E-55092 9.839686444322740E-55107 
1234 1.986742232405676E-36718 2.267797982621618E-55076 2.848906711238253E-55091 
1235 3.491984416636418E-36708 5.284458899336801E-55061 8.195949735965555E-55076 
1236 6.117169773019841E-36698 1.225230727258162E-55045 2.342873861055401E-55060 
1237 1.068012456584953E-36687 2.826549243867734E-55030 6.654746644746457E-55045 
1238 1.858445085276013E-36677 6.488087200171817E-55015 1.878241967491473E-55029 
1239 3.223078335899476E-36667 1.481829957859101E-54999 5.267606313148247E-55014 
1240 5.571085011183770E-36657 3.367454662823709E-54984 1.467983439195986E-54998 
1241 9.597466144688177E-36647 7.614247024132606E-54969 4.065176121111736E-54983 
1242 1.647863950179012E-36636 1.713066050794053E-54953 1.118644747142939E-54967 
1243 2.819902936424911E-36626 3.834805297922847E-54938 3.058889823294737E-54952 
1244 4.809446421928784E-36616 8.541511216066690E-54923 8.311865064298032E-54937 
1245 8.175309965891315E-36606 1.892990440627306E-54907 2.244400096085096E-54921 
1246 1.385037880671770E-36595 4.174308634970558E-54892 6.022451692327246E-54906 
1247 2.338661911518248E-36585 9.158898432277424E-54877 1.605911826402230E-54890 
1248 3.935697235417505E-36575 1.999514701345973E-54861 4.255488596818536E-54875 
1249 6.601223682526255E-36565 4.343389255205472E-54846 1.120625586091673E-54859 
1250 1.103508860464856E-36554 9.387626796316796E-54831 2.932641503944524E-54844 
1251 1.838551874896328E-36544 2.018858641260768E-54815 7.626911324773654E-54829 
1252 3.052985338981657E-36534 4.319954345992239E-54800 1.971213210195135E-54813 
1253 5.052687001746706E-36524 9.197624450295373E-54785 5.063112315279659E-54798 
1254 8.334297488719348E-36514 1.948478313749850E-54769 1.292422231041171E-54782 
1255 1.370138925311845E-36503 4.107135074712802E-54754 3.278672100708221E-54767 
1256 2.244963546366782E-36493 8.614022841719016E-54739 8.266126281243263E-54752 
1257 3.666090168237414E-36483 1.797615451846744E-54723 2.071191801465928E-54736 
1258 5.966865238913965E-36473 3.732599754967582E-54708 5.157705601545075E-54721 
1259 9.679181469956251E-36463 7.711698244706159E-54693 1.276481174601487E-54705 
1260 1.564877795020156E-36452 1.585304605234823E-54677 3.139768073009351E-54690 
1261 2.521573861639955E-36442 3.242646602706389E-54662 7.675552371443384E-54675 
1262 4.049603532174295E-36432 6.599497048376231E-54647 1.864894299978141E-54659 
1263 6.481909192411992E-36422 1.336430851725829E-54631 4.503341510342336E-54644 
1264 1.034053664442602E-36411 2.692816104893946E-54616 1.080824452472501E-54628 
1265 1.644118018502252E-36401 5.398729431818094E-54601 2.578211654396662E-54613 
1266 2.605390055644571E-36391 1.076964048493298E-54585 6.112636652332504E-54598 
1267 4.114929889996884E-36381 2.137645767360159E-54570 1.440418387778309E-54582 
1268 6.477421090341235E-36371 4.221776863717948E-54555 3.373667049505510E-54567 
1269 1.016229736204476E-36360 8.296213638936003E-54540 7.853670332090206E-54552 
1270 1.589028981565934E-36350 1.622145500701463E-54524 1.817202690228462E-54536 
1271 2.476406661788448E-36340 3.155913015378772E-54509 4.179243492017495E-54521 
1272 3.846470529704020E-36330 6.109218990592050E-54494 9.553420540966073E-54506 
1273 5.954608723673463E-36320 1.176716716324978E-54478 2.170652609896867E-54490 
1274 9.187439605681147E-36310 2.255193571448780E-54463 4.902247418301688E-54475 
1275 1.412818218346879E-36299 4.300525318218161E-54448 1.100466533779750E-54459 
1276 2.165352822521369E-36289 8.159904661996421E-54433 2.455491176538974E-54444 
1277 3.307666553702252E-36279 1.540545968279481E-54417 5.446067610830582E-54429 
1278 5.035765677698777E-36269 2.893945508094714E-54402 1.200643170132200E-54413 
1279 7.641174503414700E-36259 5.409190241451717E-54387 2.631081457885815E-54398 
1280 1.155594875361128E-36248 1.006005812268041E-54371 5.731221054477988E-54383 
1281 1.741815109355424E-36238 1.861637674475801E-54356 1.240953877557817E-54367 
1282 2.616673453458462E-36228 3.427807081870407E-54341 2.670931813354959E-54352 
1283 3.917852698010000E-36218 6.280066381181714E-54326 5.714413749322612E-54337 
1284 5.846525523796033E-36208 1.144824339156204E-54310 1.215305044644841E-54321 
1285 8.695585683959639E-36198 2.076540172497824E-54295 2.569251686197206E-54306 
1286 1.288994727486985E-36187 3.747734273376433E-54280 5.399315445870002E-54291 
1287 1.904385327096820E-36177 6.730143417685652E-54265 1.127935850626686E-54275 
1288 2.804206337030523E-36167 1.202560760246001E-54249 2.342322407946074E-54260 
1289 4.115443371660071E-36157 2.138045899139393E-54234 4.835355624708045E-54245 
1290 6.019700550304667E-36147 3.782286396981475E-54219 9.922760801619542E-54230 
1291 8.775761440984438E-36137 6.657624435248705E-54204 2.024239223706593E-54214 
1292 1.275106509371870E-36126 1.166035501369200E-54188 4.105057045581406E-54199 
1293 1.846545096895768E-36116 2.032038616380603E-54173 8.275751055938087E-54184 
1294 2.665172019519297E-36106 3.523546009433590E-54158 1.658552764287303E-54168 
1295 3.833915273979668E-36096 6.079331780750848E-54143 3.304361782000748E-54153 
1296 5.496823408007849E-36086 1.043661724832844E-54127 6.544629442764742E-54138 
1297 7.854763888170203E-36076 1.782755484736092E-54112 1.288618716913128E-54122 
1298 1.118681944501684E-36065 3.030065537481327E-54097 2.522367826895928E-54107 
1299 1.587933584880270E-36055 5.124371183121292E-54082 4.908397190134664E-54092 
1300 2.246520152892084E-36045 8.622983545042937E-54067 9.495567901235180E-54077 
1301 3.167675240674716E-36035 1.443786757511241E-54051 1.826227169953169E-54061 
1302 4.451674427273543E-36025 2.405343863875550E-54036 3.491756047017323E-54046 
1303 6.235318178500625E-36015 3.987310061841701E-54021 6.637290607580143E-54031 
1304 8.704551350607716E-36005 6.576755043482129E-54006 1.254290708540120E-54015 
1305 1.211118886915878E-35994 1.079374725045677E-53990 2.356506150710061E-54000 
1306 1.679499355121557E-35984 1.762632774527599E-53975 4.401538444693844E-53985 
1307 2.321269961012754E-35974 2.864049739615649E-53960 8.173508156559047E-53970 
1308 3.197601008908480E-35964 4.630506385731303E-53945 1.508978635436494E-53954 
1309 4.390113715113343E-35954 7.449133089032839E-53930 2.769687450918477E-53939 
1310 6.007312284263108E-35944 1.192373711245549E-53914 5.054218240811154E-53924 
1311 8.192900016092756E-35934 1.899103181589172E-53899 9.169702136017815E-53909 
1312 1.113648592338493E-35923 3.009638526817307E-53884 1.654005362179850E-53893 
1313 1.508731042728562E-35913 4.745804221872897E-53869 2.966207055150473E-53878 
1314 2.037176607155470E-35903 7.446206908679285E-53854 5.288728592153394E-53863 
1315 2.741566594170993E-35893 1.162492817949075E-53838 9.375377136204653E-53848 
1316 3.677242300782118E-35883 1.805824122221828E-53823 1.652403964094490E-53832 
1317 4.915855262510691E-35873 2.791198417703965E-53808 2.895583362415691E-53817 
1318 6.549820279174383E-35863 4.292755509915750E-53793 5.044877332646365E-53802 
1319 8.697875737312156E-35853 6.569190818806140E-53778 8.739008389273399E-53787 
1320 1.151199510806159E-35842 1.000271681153975E-53762 1.505126512436099E-53771 
1321 1.518593858371771E-35832 1.515495104254007E-53747 2.577421453965276E-53756 
1322 1.996578498141670E-35822 2.284660449951872E-53732 4.388354662070350E-53741 
1323 2.616284152723459E-35812 3.427042142221756E-53717 7.428892834285875E-53726 
1324 3.416939301392148E-35802 5.115027525282783E-53702 1.250416774649477E-53710 
1325 4.447782195641186E-35792 7.596391638935034E-53687 2.092647248668339E-53695 
1326 5.770370732331312E-35782 1.122529217252670E-53671 3.482170227911676E-53680 
1327 7.461359041652799E-35772 1.650513144074151E-53656 5.761278731137898E-53665 
1328 9.615818128844578E-35762 2.414745914361992E-53641 9.477741504489024E-53650 
1329 1.235118659945851E-35751 3.515240988244184E-53626 1.550279722183148E-53634 
1330 1.581194616474973E-35741 5.091785143386008E-53611 2.521370355565123E-53619 
1331 2.017512496519523E-35731 7.338654286373524E-53596 4.077431812027749E-53604 
1332 2.565673938918021E-35721 1.052432553966792E-53580 6.556353542803110E-53589 
1333 3.251929154151743E-35711 1.501770926635109E-53565 1.048252009222059E-53573 
1334 4.108044428718892E-35701 2.132282668101884E-53550 1.666474983746756E-53558 
1335 5.172299822575741E-35691 3.012434526483523E-53535 2.634290762020252E-53543 
1336 6.490629432089337E-35681 4.234696609420252E-53520 4.140592380883814E-53528 
1337 8.117916141635911E-35671 5.923234411167939E-53505 6.471383506639772E-53513 
1338 1.011945186441001E-35660 8.243802191322373E-53490 1.005702897519155E-53497 
1339 1.257257278491819E-35650 1.141637739072645E-53474 1.554111487151480E-53482 
1340 1.556847696695470E-35640 1.573117896291013E-53459 2.388012148371264E-53467 
1341 1.921422878689379E-35630 2.156882642358689E-53444 3.648671444316603E-53452 
1342 2.363495090249363E-35620 2.942551928288378E-53429 5.543433050951873E-53437 
1343 2.897619979075218E-35610 3.994424530992368E-53414 8.374726322783419E-53422 
1344 3.540651521790416E-35600 5.395315627225167E-53399 1.258091241770590E-53406 
1345 4.312012729436661E-35590 7.251237509962170E-53384 1.879339621988986E-53391 
1346 5.233979699877872E-35580 9.697061051008393E-53369 2.791591841312821E-53376 
1347 6.331975724428145E-35570 1.290330434203006E-53353 4.123385887249367E-53361 
1348 7.634871176467480E-35560 1.708420009673488E-53338 6.056382923342808E-53346 
1349 9.175283842469399E-35550 2.250719333152260E-53323 8.845692177558901E-53331 
1350 1.098987321691561E-35539 2.950401379602648E-53308 1.284728382177381E-53315 
1351 1.311962109424923E-35529 3.848345164211344E-53293 1.855468787306395E-53300 
1352 1.561008958199560E-35519 4.994593781110191E-53278 2.664775642828717E-53285 
1353 1.851164646476311E-35509 6.449999045056354E-53263 3.805696243678504E-53270 
1354 2.187964671089223E-35499 8.288053328510884E-53248 5.404753193473024E-53255 
1355 2.577455788012157E-35489 1.059690194274608E-53232 7.632866601850164E-53240 
1356 3.026201631535291E-35479 1.348152032040594E-53217 1.071942061690953E-53224 
1357 3.541280034241920E-35469 1.706602923812433E-53202 1.497023262051805E-53209 
1358 4.130270631963721E-35459 2.149610837636444E-53187 2.079031795042507E-53194 
1359 4.801231333589409E-35449 2.694145376387978E-53172 2.871248601800626E-53179 
1360 5.562662271293539E-35439 3.359820834329138E-53157 3.943295025853474E-53164 
1361 6.423455928148106E-35429 4.169127742347606E-53142 5.385527739621195E-53149 
1362 7.392832272221571E-35419 5.147642272569428E-53127 7.314413140550710E-53134 
1363 8.480257913223922E-35409 6.324201083588426E-53112 9.879037184244097E-53119 
1364 9.695348542292399E-35399 7.731027507794022E-53097 1.326891294073235E-53103 
1365 1.104775421879012E-35388 9.403793522327227E-53082 1.772324851114120E-53088 
1366 1.254702742926066E-35378 1.138160082943647E-53066 2.354183017850335E-53073 
1367 1.420247426002918E-35368 1.370686373494011E-53051 3.109765739821454E-53058 
1368 1.602298949107243E-35358 1.642507649395848E-53036 4.085143490814938E-53043 
1369 1.801687692688824E-35348 1.958444852682793E-53021 5.336798026205210E-53028 
1370 2.019165681980940E-35338 2.323539251905410E-53006 6.933453999238137E-53013 
1371 2.255386279964079E-35328 2.742985300940058E-52991 8.958092225352497E-52998 
1372 2.510883128541614E-35318 3.222046670944590E-52976 1.151012466320059E-52982 
1373 2.786048690316942E-35308 3.765955051285777E-52961 1.470769821593108E-52967 
1374 3.081112794893361E-35298 4.379791891694554E-52946 1.869007929326916E-52952 
1375 3.396121639862193E-35288 5.068353930510586E-52931 2.362005391495169E-52937 
1376 3.730917735542593E-35278 5.836004107153429E-52916 2.968625936030903E-52922 
1377 4.085121312053133E-35268 6.686510268386342E-52901 3.710534356383298E-52907 
1378 4.458113725500126E-35258 7.622874918116761E-52886 4.612382843171692E-52892 
1379 4.849023405219623E-35248 8.647160093703134E-52871 5.701953404724369E-52877 
1380 5.256714874643397E-35238 9.760312237098797E-52856 7.010240360007632E-52862 
1381 5.679781353367107E-35228 1.096199262212438E-52840 8.571455526366215E-52847 
1382 6.116541406709620E-35218 1.225041945361890E-52825 1.042293787463528E-52831 
1383 6.565040051295850E-35208 1.362222812496183E-52810 1.260494925176139E-52816 
1384 7.023054651353292E-35198 1.507235626589631E-52795 1.516033844022406E-52801 
1385 7.488105851451618E-35188 1.659396009763062E-52780 1.813405748509375E-52786 
1386 7.957473688898292E-35178 1.817836821110304E-52765 2.157251699816758E-52771 
1387 8.428218915078593E-35168 1.981507818324625E-52750 2.552277112907841E-52756 
1388 8.897209432389464E-35158 2.149180044534943E-52735 3.003152810668335E-52741 
1389 9.361151625242079E-35148 2.319455253305425E-52720 3.514398866500992E-52726 
1390 9.816626233474193E-35138 2.490780531129703E-52705 4.090252216402403E-52711 
1391 1.026012828828662E-35127 2.661468102784738E-52690 4.734519859951650E-52696 
1392 1.068811050852708E-35117 2.829720116901785E-52675 5.450420368441425E-52681 
1393 1.109702944283942E-35107 2.993658014617457E-52660 6.240417340756558E-52666 
1394 1.148339354479905E-35097 3.151355891668264E-52645 7.106049349240476E-52651 
1395 1.184381228730700E-35087 3.300877082789302E-52630 8.047761748491045E-52636 
1396 1.217504536242939E-35077 3.440313035825294E-52615 9.064746425980135E-52621 
1397 1.247405097619017E-35067 3.567823410160919E-52600 1.015479610002813E-52605 
1398 1.273803223651508E-35057 3.681676237567989E-52585 1.131418006599709E-52590 
1399 1.296448064775602E-35047 3.780286929551401E-52570 1.253754830981105E-52575 
1400 1.315121576732265E-35037 3.862254908100733E-52555 1.381787061317774E-52560 
1401 1.329642014834159E-35027 3.926396678587999E-52540 1.514641664465946E-52545 
1402 1.339866878549449E-35017 3.971774254178660E-52525 1.651278205888456E-52530 
1403 1.345695239693471E-35007 3.997717977872943E-52510 1.790496432518408E-52515 
1404 1.347069401033842E-34997 4.003842966120589E-52495 1.930949040909757E-52500 
1405 1.343975847191138E-34987 3.990058609649442E-52480 2.071159658769064E-52485 
1406 1.336445465918869E-34977 3.956570803708064E-52465 2.209545866317257E-52470 
1407 1.324553034696839E-34967 3.903876830999761E-52450 2.344446873545875E-52455 
1408 1.308415984571253E-34957 3.832753075050247E-52435 2.474155260153383E-52440 
1409 1.288192469818007E-34947 3.744235988291567E-52420 2.596951987298223E-52425 
1410 1.264078787800293E-34937 3.639596966879584E-52405 2.711143714898817E-52410 
1411 1.236306207876551E-34927 3.520311983327450E-52390 2.815101315110011E-52395 
1412 1.205137280975708E-34917 3.388026990106808E-52375 2.907298370681486E-52380 
1413 1.170861712140967E-34907 3.244520226078026E-52360 2.986348393235502E-52365 
1414 1.133791886672046E-34897 3.091662628858930E-52345 3.051039495861462E-52350 
1415 1.094258146271990E-34887 2.931377578351525E-52330 3.100365308892610E-52335 
1416 1.052603914719125E-34877 2.765601170381507E-52315 3.133551036464897E-52320 
1417 1.009180773017930E-34867 2.596244147843433E-52300 3.150073710654305E-52305 
1418 9.643435818024024E-34858 2.425156505020308E-52285 3.149675903022202E-52290 
1419 9.184457441229038E-34848 2.254095635688866E-52270 3.132372391157828E-52275 
1420 8.718346948676359E-34838 2.084698725308191E-52255 3.098449539193172E-52260 
1421 8.248476942421342E-34828 1.918459900851641E-52240 3.048457423823510E-52245 
1422 7.778079922945420E-34818 1.756712457758032E-52225 2.983195008010673E-52230 
1423 7.310214198079051E-34808 1.600616290878718E-52210 2.903688920325225E-52215 
1424 6.847734483818832E-34798 1.451150473321189E-52195 2.811166626738698E-52200 
1425 6.393267496002430E-34788 1.309110760808593E-52180 2.707024973132124E-52185 
1426 5.949192702242887E-34778 1.175111655306143E-52165 2.592795222532928E-52170 
1427 5.517628277413209E-34768 1.049592544387844E-52150 2.470105805421080E-52155 
1428 5.100422186730250E-34758 9.328273446850704E-52136 2.340644041511233E-52140 
1429 4.699148211095367E-34748 8.249370197184312E-52121 2.206118077309924E-52125 
1430 4.315106632277994E-34738 7.259043139090609E-52106 2.068220218376943E-52110 
1431 3.949329212683311E-34728 6.355900437126128E-52091 1.928592724036198E-52095 
1432 3.602588037142425E-34718 5.537503106469358E-52076 1.788796982838967E-52080 
1433 3.275407733126136E-34708 4.800540457011868E-52061 1.650286808503792E-52065 
1434 2.968080551162660E-34698 4.141003558959082E-52046 1.514386398425085E-52050 
1435 2.680683768655290E-34688 3.554352170364606E-52031 1.382273290569294E-52035 
1436 2.413098876893357E-34678 3.035671374055808E-52016 1.254966449796559E-52020 
1437 2.165032021571024E-34668 2.579815009571389E-52001 1.133319420660921E-52005 
1438 1.936035189991245E-34658 2.181533816146364E-51986 1.018018308569731E-51990 
1439 1.725527671515120E-34648 1.835586992249746E-51971 9.095842012090422E-51976 
1440 1.532817359744417E-34638 1.536836599072142E-51956 8.083795219071057E-51961 
1441 1.357121513351243E-34628 1.280324870001811E-51941 7.146177187246350E-51946 
1442 1.197586645354602E-34618 1.061335022765183E-51926 6.283756382521283E-51931 
1443 1.053307266025856E-34608 8.754365992948831E-51912 5.496079103482718E-51916 
1444 9.233432606564388E-34599 7.185166800820232E-51897 4.781626768588554E-51901 
1445 8.067357384968610E-34589 5.867985392229916E-51882 4.137980300087283E-51886 
1446 7.025212418501335E-34579 4.768494319081944E-51867 3.561985801031193E-51871 
1447 6.097442533909835E-34569 3.855792488516476E-51852 3.049916423507332E-51856 
1448 5.274679843539705E-34559 3.102317450292385E-51837 2.597626138078515E-51841 
1449 4.547834656123382E-34549 2.483699668066607E-51822 2.200691985605404E-51826 
1450 3.908169974242567E-34539 1.978573758223846E-51807 1.854542276296466E-51811 
1451 3.347360415519360E-34529 1.568360129002169E-51792 1.554569056155438E-51796 
1452 2.857536615656752E-34519 1.237028726689320E-51777 1.296223954430104E-51781 
1453 2.431316336112814E-34509 9.708547979629414E-51763 1.075097231714861E-51766 
1454 2.061823610753499E-34499 7.581747939799544E-51748 8.869804497115037E-51752 
1455 1.742697328747597E-34489 5.891488404934993E-51733 7.279136708276127E-51737 
1456 1.468090670552265E-34479 4.555346293451825E-51718 5.942184663869751E-51722 
1457 1.232662795943919E-34469 3.504761840009222E-51703 4.825182698749941E-51707 
1458 1.031564133801498E-34459 2.683097346777306E-51688 3.897477647966626E-51692 
1459 8.604165488963771E-34450 2.043879140244890E-51673 3.131530573725454E-51677 
1460 7.152895672495012E-34440 1.549226493018812E-51658 2.502843666981340E-51662 
1461 5.926737342907450E-34430 1.168464710079242E-51643 1.989828845098722E-51647 
1462 4.894520642219660E-34420 8.769146502265639E-51629 1.573633287972120E-51632 
1463 4.028704191899553E-34410 6.548474635535211E-51614 1.237935549018708E-51617 
1464 3.305075370315512E-34400 4.865910658100474E-51599 9.687240782299479E-51603 
1465 2.702453097161183E-34390 3.597736289927284E-51584 7.540681178800452E-51588 
1466 2.202398037825306E-34380 2.646889409109897E-51569 5.838890732116219E-51573 
1467 1.788934110241170E-34370 1.937686870355094E-51554 4.497386951800289E-51558 
1468 1.448284238089914E-34360 1.411473683753960E-51539 3.445887945013827E-51543 
1469 1.168622456036930E-34350 1.023065454171081E-51524 2.626357714235785E-51528 
1470 9.398437390571762E-34341 7.378627021838611E-51510 1.991220129810304E-51513 
1471 7.533522990822763E-34331 5.295283982868263E-51495 1.501751844199891E-51498 
1472 6.018685652452555E-34321 3.781329919368740E-51480 1.126656185322656E-51483 
1473 4.792546335024363E-34311 2.686838480804019E-51465 8.408137228116587E-51469 
1474 3.803576301497654E-34301 1.899679246830092E-51450 6.242005533989600E-51454 
1475 3.008701732638741E-34291 1.336474827490958E-51435 4.609621778932500E-51439 
1476 2.372069272130302E-34281 9.355847421487501E-51421 3.386289074486931E-51424 
1477 1.863961186524731E-34271 6.516994825371247E-51406 2.474578081834693E-51409 
1478 1.459848084829932E-34261 4.517036248336600E-51391 1.798860511387446E-51394 
1479 1.139566841247513E-34251 3.115313698213923E-51376 1.300809803794585E-51379 
1480 8.866114174046704E-34242 2.137922995237173E-51361 9.357307239998474E-51365 
1481 6.875246106815681E-34232 1.459904516886914E-51346 6.695908888888952E-51350 
1482 5.313792945423062E-34222 9.919711028531184E-51332 4.766400355563466E-51335 
1483 4.093384054196686E-34212 6.706807158157962E-51317 3.375161909069273E-51320 
1484 3.142837176841824E-34202 4.512060369956006E-51302 2.377511262768926E-51305 
1485 2.405042909795770E-34192 3.020482493686707E-51287 1.666000770743782E-51290 
1486 1.834363380782454E-34182 2.011963682384822E-51272 1.161323503604106E-51275 
