# logL =3000,NumOfEigs=16812,alpha=5.0, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
1050 2.537666714570837E-38628 8.598635008431931E-193132 0.000000000000000E+00 
1051 8.287258275726576E-38618 3.193823913369382E-193079 0.000000000000000E+00 
1052 2.697200023871133E-38607 1.166332486549880E-193026 0.000000000000000E+00 
1053 8.748660896264833E-38597 4.187593478885445E-192974 0.000000000000000E+00 
1054 2.828110123767697E-38586 1.478216958930024E-192921 0.000000000000000E+00 
1055 9.111240505423675E-38576 5.130316418366598E-192869 0.000000000000000E+00 
1056 2.925400436845765E-38565 1.750585019712493E-192816 0.000000000000000E+00 
1057 9.360949568686081E-38555 5.872947598230653E-192764 0.000000000000000E+00 
1058 2.985254875771101E-38544 1.937151913659848E-192711 0.000000000000000E+00 
1059 9.487898032659641E-38534 6.282125980735377E-192659 0.000000000000000E+00 
1060 3.005286193375785E-38523 2.003022275347525E-192606 0.000000000000000E+00 
1061 9.487003310489744E-38513 6.279164472623168E-192554 0.000000000000000E+00 
1062 2.984693976989886E-38502 1.935332742487625E-192501 0.000000000000000E+00 
1063 9.358327931055427E-38492 5.864728283153194E-192449 0.000000000000000E+00 
1064 2.924317711870644E-38481 1.747347856696832E-192396 0.000000000000000E+00 
1065 9.107073587247003E-38471 5.118595695996164E-192344 0.000000000000000E+00 
1066 2.826580011005472E-38460 1.474222431875760E-192291 0.000000000000000E+00 
1067 8.743232303045118E-38450 4.174617465900139E-192239 0.000000000000000E+00 
1068 2.695325360767017E-38439 1.162284875717583E-192186 0.000000000000000E+00 
1069 8.280927317997173E-38429 3.181643109126009E-192134 0.000000000000000E+00 
1070 2.535569339026494E-38418 8.563159939438542E-192082 0.000000000000000E+00 
1071 7.737504267939932E-38408 2.266006264295575E-192029 0.000000000000000E+00 
1072 2.353181094163629E-38397 5.895672501361047E-191977 0.000000000000000E+00 
1073 7.132454096606646E-38387 1.508174260775912E-191924 0.000000000000000E+00 
1074 2.154527056077553E-38376 3.793292736087230E-191872 0.000000000000000E+00 
1075 6.486260657454788E-38366 9.380556090584818E-191820 0.000000000000000E+00 
1076 1.946105884460554E-38355 2.280809049159413E-191767 0.000000000000000E+00 
1077 5.819267251713370E-38345 5.452530606126935E-191715 0.000000000000000E+00 
1078 1.734203476344563E-38334 1.281612871704568E-191662 0.000000000000000E+00 
1079 5.150647857722747E-38324 2.961869313850346E-191610 0.000000000000000E+00 
1080 1.524592802620937E-38313 6.730168292704486E-191558 0.000000000000000E+00 
1081 4.497552219591797E-38303 1.503618535362699E-191505 0.000000000000000E+00 
1082 1.322297111065530E-38292 3.302948815864634E-191453 0.000000000000000E+00 
1083 3.874471859112958E-38282 7.133770813837651E-191401 0.000000000000000E+00 
1084 1.131427528581099E-38271 1.514922111896311E-191348 0.000000000000000E+00 
1085 3.292849496049923E-38261 3.163122446679797E-191296 0.000000000000000E+00 
1086 9.550982976498996E-38251 6.493770757689571E-191244 0.000000000000000E+00 
1087 2.760930348879656E-38240 1.310792209274977E-191191 0.000000000000000E+00 
1088 7.954157013399733E-38230 2.601521361457533E-191139 0.000000000000000E+00 
1089 2.283832962585032E-38219 5.076662386060819E-191087 0.000000000000000E+00 
1090 6.535308913580595E-38209 9.740633484475616E-191035 0.000000000000000E+00 
1091 1.863801468194305E-38198 1.837616347750234E-190982 0.000000000000000E+00 
1092 5.297427972723589E-38188 3.408646000255976E-190930 0.000000000000000E+00 
1093 1.500591529887830E-38177 6.216830861993537E-190878 0.000000000000000E+00 
1094 4.236352373199561E-38167 1.114851397530467E-190825 0.000000000000000E+00 
1095 1.191938794016820E-38156 1.965741349280870E-190773 0.000000000000000E+00 
1096 3.342321792845609E-38146 3.407986781433982E-190721 0.000000000000000E+00 
1097 9.340607630397080E-38136 5.809412887113913E-190669 0.000000000000000E+00 
1098 2.601565082565380E-38125 9.737109929795813E-190617 0.000000000000000E+00 
1099 7.221494627637661E-38115 1.604693378917539E-190564 0.000000000000000E+00 
1100 1.997802054477551E-38104 2.600272573445443E-190512 0.000000000000000E+00 
1101 5.508215424250460E-38094 4.142964226400750E-190460 0.000000000000000E+00 
1102 1.513570345057504E-38083 6.490372889242836E-190408 0.000000000000000E+00 
1103 4.145029895089463E-38073 9.997581057533685E-190356 0.000000000000000E+00 
1104 1.131321967026746E-38062 1.514215536834417E-190303 0.000000000000000E+00 
1105 3.077360677171245E-38052 2.255010655354010E-190251 0.000000000000000E+00 
1106 8.342656039079833E-38042 3.302009283532603E-190199 0.000000000000000E+00 
1107 2.254053217885345E-38031 4.754199757291414E-190147 0.000000000000000E+00 
1108 6.069571215875748E-38021 6.730489570386571E-190095 0.000000000000000E+00 
1109 1.628868429814315E-38010 9.368857391619044E-190043 0.000000000000000E+00 
1110 4.356605930400839E-38000 1.282324647270286E-189990 0.000000000000000E+00 
1111 1.161301420051117E-37989 1.725763914503982E-189938 0.000000000000000E+00 
1112 3.085149192906861E-37979 2.283691584753831E-189886 0.000000000000000E+00 
1113 8.168494987617435E-37969 2.971439092433254E-189834 0.000000000000000E+00 
1114 2.155473625575060E-37958 3.801632783560174E-189782 0.000000000000000E+00 
1115 5.668632423477642E-37948 4.782424041082473E-189730 0.000000000000000E+00 
1116 1.485760894584135E-37937 5.915632899719061E-189678 0.000000000000000E+00 
1117 3.881098992404048E-37927 7.194990068615091E-189626 0.000000000000000E+00 
1118 1.010405757206385E-37916 8.604698523074535E-189574 0.000000000000000E+00 
1119 2.621635593390261E-37906 1.011854859855458E-189521 0.000000000000000E+00 
1120 6.779292661238105E-37896 1.169980199729363E-189469 0.000000000000000E+00 
1121 1.747157716051059E-37885 1.330200635390883E-189417 0.000000000000000E+00 
1122 4.487615424296520E-37875 1.487081457796188E-189365 0.000000000000000E+00 
1123 1.148775251434378E-37864 1.634677000434305E-189313 0.000000000000000E+00 
1124 2.930829470526120E-37854 1.766889327867792E-189261 0.000000000000000E+00 
1125 7.452160363441300E-37844 1.877878794791263E-189209 0.000000000000000E+00 
1126 1.888470126748328E-37833 1.962488833524424E-189157 0.000000000000000E+00 
1127 4.769517576269578E-37823 2.016642269905453E-189105 0.000000000000000E+00 
1128 1.200536355873579E-37812 2.037666848997015E-189053 0.000000000000000E+00 
1129 3.011707764168084E-37802 2.024513797969864E-189001 0.000000000000000E+00 
1130 7.529863626874040E-37792 1.977844537086195E-188949 0.000000000000000E+00 
1131 1.876282738471329E-37781 1.899975557355753E-188897 0.000000000000000E+00 
1132 4.659576704869655E-37771 1.794687860222393E-188845 0.000000000000000E+00 
1133 1.153272076482686E-37760 1.666922782756315E-188793 0.000000000000000E+00 
1134 2.844817012120915E-37750 1.522398264512941E-188741 0.000000000000000E+00 
1135 6.993816970936627E-37740 1.367186971382534E-188689 0.000000000000000E+00 
1136 1.713608759468048E-37729 1.207299346673897E-188637 0.000000000000000E+00 
1137 4.184530009676317E-37719 1.048310732598460E-188585 0.000000000000000E+00 
1138 1.018402413248903E-37708 8.950631903724782E-188534 0.000000000000000E+00 
1139 2.470187895957405E-37698 7.514611708204194E-188482 0.000000000000000E+00 
1140 5.971432286010619E-37688 6.203676714359414E-188430 0.000000000000000E+00 
1141 1.438682972765822E-37677 5.035958196583346E-188378 0.000000000000000E+00 
1142 3.454537251090981E-37667 4.019814375263550E-188326 0.000000000000000E+00 
1143 8.267095541607771E-37657 3.155159959470714E-188274 0.000000000000000E+00 
1144 1.971761798838599E-37646 2.435167503602179E-188222 0.000000000000000E+00 
1145 4.686994773990407E-37636 1.848114798615455E-188170 0.000000000000000E+00 
1146 1.110383843020303E-37625 1.379184181308303E-188118 0.000000000000000E+00 
1147 2.621745647061487E-37615 1.012067261022452E-188066 0.000000000000000E+00 
1148 6.169455669382041E-37605 7.302824064349967E-188015 0.000000000000000E+00 
1149 1.446912017624757E-37594 5.181639767155298E-187963 0.000000000000000E+00 
1150 3.382022523849335E-37584 3.615256172720539E-187911 0.000000000000000E+00 
1151 7.878618574841460E-37574 2.480315780123217E-187859 0.000000000000000E+00 
1152 1.829207509150518E-37563 1.673291003145666E-187807 0.000000000000000E+00 
1153 4.232678739806002E-37553 1.110025950964134E-187755 0.000000000000000E+00 
1154 9.761289209344533E-37543 7.240899168133015E-187704 0.000000000000000E+00 
1155 2.243565260659291E-37532 4.644619402867656E-187652 0.000000000000000E+00 
1156 5.139371317121586E-37522 2.929588216679333E-187600 0.000000000000000E+00 
1157 1.173332658584076E-37511 1.817031236284556E-187548 0.000000000000000E+00 
1158 2.669760505425855E-37501 1.108199931108002E-187496 0.000000000000000E+00 
1159 6.054294475530375E-37491 6.646213716314366E-187445 0.000000000000000E+00 
1160 1.368343009616493E-37480 3.919507389701343E-187393 0.000000000000000E+00 
1161 3.082241925935682E-37470 2.272951747718249E-187341 0.000000000000000E+00 
1162 6.919566477107669E-37460 1.296137357858220E-187289 0.000000000000000E+00 
1163 1.548216076091708E-37449 7.267992352848331E-187238 0.000000000000000E+00 
1164 3.452430072753128E-37439 4.007569408817702E-187186 0.000000000000000E+00 
1165 7.672889566239220E-37429 2.172958019521083E-187134 0.000000000000000E+00 
1166 1.699549621517137E-37418 1.158579511013627E-187082 0.000000000000000E+00 
1167 3.751886585737580E-37408 6.074424061726955E-187031 0.000000000000000E+00 
1168 8.254801060828881E-37398 3.131768522990023E-186979 0.000000000000000E+00 
1169 1.810108814035058E-37387 1.587742294597929E-186927 0.000000000000000E+00 
1170 3.955888318815804E-37377 7.915470041109578E-186876 0.000000000000000E+00 
1171 8.616377806939552E-37367 3.880433680924825E-186824 0.000000000000000E+00 
1172 1.870453521748816E-37356 1.870644250193189E-186772 0.000000000000000E+00 
1173 4.046790194330205E-37346 8.867680622014744E-186721 0.000000000000000E+00 
1174 8.726018732343790E-37336 4.133684277548021E-186669 0.000000000000000E+00 
1175 1.875268161586342E-37325 1.894844167398318E-186617 0.000000000000000E+00 
1176 4.016543822130584E-37315 8.541205017061885E-186566 0.000000000000000E+00 
1177 8.574003014630731E-37305 3.785948984610072E-186514 0.000000000000000E+00 
1178 1.824134465609318E-37294 1.650216190085335E-186462 0.000000000000000E+00 
1179 3.867873511010048E-37284 7.073232177247534E-186411 0.000000000000000E+00 
1180 8.173912334661064E-37274 2.981305464670575E-186359 0.000000000000000E+00 
1181 1.721591412091707E-37263 1.235682898196579E-186307 0.000000000000000E+00 
1182 3.613871448770747E-37253 5.036398639494471E-186256 0.000000000000000E+00 
1183 7.560628746077155E-37243 2.018580920808229E-186204 0.000000000000000E+00 
1184 1.576470423970606E-37232 7.955834408425539E-186153 0.000000000000000E+00 
1185 3.276095418675607E-37222 3.083467038595202E-186101 0.000000000000000E+00 
1186 6.785317244012346E-37212 1.175188104110162E-186049 0.000000000000000E+00 
1187 1.400640797839008E-37201 4.404437582937227E-185998 0.000000000000000E+00 
1188 2.881552158566899E-37191 1.623263500997437E-185946 0.000000000000000E+00 
1189 5.908393265409213E-37181 5.883063965782453E-185895 0.000000000000000E+00 
1190 1.207412307649213E-37170 2.096691770645025E-185843 0.000000000000000E+00 
1191 2.459150990348106E-37160 7.348227153651425E-185792 0.000000000000000E+00 
1192 4.991812696740302E-37150 2.532491549842439E-185740 0.000000000000000E+00 
1193 1.009892053044209E-37139 8.582847019125419E-185689 0.000000000000000E+00 
1194 2.036269760357638E-37129 2.860442073167163E-185637 0.000000000000000E+00 
1195 4.092036031363099E-37119 9.374623695437390E-185586 0.000000000000000E+00 
1196 8.195726606266479E-37109 3.021300425915776E-185534 0.000000000000000E+00 
1197 1.635985493633585E-37098 9.575331988423477E-185483 0.000000000000000E+00 
1198 3.254734007222581E-37088 2.984242469583929E-185431 0.000000000000000E+00 
1199 6.453505991623193E-37078 9.146084010381857E-185380 0.000000000000000E+00 
1200 1.275322996746568E-37067 2.756497184343196E-185328 0.000000000000000E+00 
1201 2.511822904726213E-37057 8.169616682588367E-185277 0.000000000000000E+00 
1202 4.930628569642695E-37047 2.381047379410822E-185225 0.000000000000000E+00 
1203 9.646285227036599E-37037 6.824284036049469E-185174 0.000000000000000E+00 
1204 1.880886304370395E-37026 1.923398703576315E-185122 0.000000000000000E+00 
1205 3.655187970312045E-37016 5.330956968011717E-185071 0.000000000000000E+00 
1206 7.079485667607610E-37006 1.452998388215994E-185019 0.000000000000000E+00 
1207 1.366591169517391E-36995 3.894481532952027E-184968 0.000000000000000E+00 
1208 2.629181197322562E-36985 1.026500551304648E-184916 0.000000000000000E+00 
1209 5.041357799899943E-36975 2.660689566622148E-184865 0.000000000000000E+00 
1210 9.634289972238099E-36965 6.781959093425875E-184814 0.000000000000000E+00 
1211 1.835004715607225E-36954 1.699974948247221E-184762 0.000000000000000E+00 
1212 3.483373358736409E-36944 4.190412032315334E-184711 0.000000000000000E+00 
1213 6.590347701703016E-36934 1.015776682969901E-184659 0.000000000000000E+00 
1214 1.242688220943636E-36923 2.421405403778236E-184608 0.000000000000000E+00 
1215 2.335402155765524E-36913 5.676295315507328E-184557 0.000000000000000E+00 
1216 4.374283261775640E-36903 1.308552382415516E-184505 0.000000000000000E+00 
1217 8.165785160104268E-36893 2.966513615481888E-184454 0.000000000000000E+00 
1218 1.519269803413354E-36882 6.613496503205313E-184403 0.000000000000000E+00 
1219 2.817201176431987E-36872 1.449926220092118E-184351 0.000000000000000E+00 
1220 5.206512355032575E-36862 3.126015411191817E-184300 0.000000000000000E+00 
1221 9.590077590806577E-36852 6.627766551574613E-184249 0.000000000000000E+00 
1222 1.760530697081829E-36841 1.381893607863193E-184197 0.000000000000000E+00 
1223 3.221153595563753E-36831 2.833438351835604E-184146 0.000000000000000E+00 
1224 5.873888580678675E-36821 5.713274883043175E-184095 0.000000000000000E+00 
1225 1.067545760254763E-36810 1.132893535575954E-184043 0.000000000000000E+00 
1226 1.933721420276764E-36800 2.209154746834568E-183992 0.000000000000000E+00 
1227 3.490985256111960E-36790 4.236397189728589E-183941 0.000000000000000E+00 
1228 6.281290885722235E-36780 7.989160169852060E-183890 0.000000000000000E+00 
1229 1.126410442640022E-36769 1.481630598426211E-183838 0.000000000000000E+00 
1230 2.013220696180608E-36759 2.702175362917973E-183787 0.000000000000000E+00 
1231 3.586188769799222E-36749 4.846434296135784E-183736 0.000000000000000E+00 
1232 6.366812095139530E-36739 8.548044245090858E-183685 0.000000000000000E+00 
1233 1.126569865962928E-36728 1.482679387284492E-183633 0.000000000000000E+00 
1234 1.986742232405676E-36718 2.529089606627861E-183582 0.000000000000000E+00 
1235 3.491984416636418E-36708 4.242463191440404E-183531 0.000000000000000E+00 
1236 6.117169773019841E-36698 6.998569303191229E-183480 0.000000000000000E+00 
1237 1.068012456584953E-36687 1.135372022931751E-183428 0.000000000000000E+00 
1238 1.858445085276013E-36677 1.811362039449927E-183377 0.000000000000000E+00 
1239 3.223078335899476E-36667 2.841913816062709E-183326 0.000000000000000E+00 
1240 5.571085011183770E-36657 4.384857923050064E-183275 0.000000000000000E+00 
1241 9.597466144688177E-36647 6.653337316777404E-183224 0.000000000000000E+00 
1242 1.647863950179012E-36636 9.928036445955558E-183173 0.000000000000000E+00 
1243 2.819902936424911E-36626 1.456892129301503E-183121 0.000000000000000E+00 
1244 4.809446421928784E-36616 2.102480870879404E-183070 0.000000000000000E+00 
1245 8.175309965891315E-36606 2.983855156067614E-183019 0.000000000000000E+00 
1246 1.385037880671770E-36595 4.164519074707743E-182968 0.000000000000000E+00 
1247 2.338661911518248E-36585 5.716020941237800E-182917 0.000000000000000E+00 
1248 3.935697235417505E-36575 7.715516543593807E-182866 0.000000000000000E+00 
1249 6.601223682526255E-36565 1.024186020245058E-182814 0.000000000000000E+00 
1250 1.103508860464856E-36554 1.337013281064648E-182763 0.000000000000000E+00 
1251 1.838551874896328E-36544 1.716469292671348E-182712 0.000000000000000E+00 
1252 3.052985338981657E-36534 2.167106186392438E-182661 0.000000000000000E+00 
1253 5.052687001746706E-36524 2.690720438454351E-182610 0.000000000000000E+00 
1254 8.334297488719348E-36514 3.285500895225079E-182559 0.000000000000000E+00 
1255 1.370138925311845E-36503 3.945296268482890E-182508 0.000000000000000E+00 
1256 2.244963546366782E-36493 4.659111081345846E-182457 0.000000000000000E+00 
1257 3.666090168237414E-36483 5.410934911548393E-182406 0.000000000000000E+00 
1258 5.966865238913965E-36473 6.179989617838858E-182355 0.000000000000000E+00 
1259 9.679181469956251E-36463 6.941442966740809E-182304 0.000000000000000E+00 
1260 1.564877795020156E-36452 7.667587467540867E-182253 0.000000000000000E+00 
1261 2.521573861639955E-36442 8.329425883596443E-182202 0.000000000000000E+00 
1262 4.049603532174295E-36432 8.898547669621379E-182151 0.000000000000000E+00 
1263 6.481909192411992E-36422 9.349132415414192E-182100 0.000000000000000E+00 
1264 1.034053664442602E-36411 9.659885710764848E-182049 0.000000000000000E+00 
1265 1.644118018502252E-36401 9.815706024716953E-181998 0.000000000000000E+00 
1266 2.605390055644571E-36391 9.808901064081428E-181947 0.000000000000000E+00 
1267 4.114929889996884E-36381 9.639817208150092E-181896 0.000000000000000E+00 
1268 6.477421090341235E-36371 9.316810306950880E-181845 0.000000000000000E+00 
1269 1.016229736204476E-36360 8.855561268354675E-181794 0.000000000000000E+00 
1270 1.589028981565934E-36350 8.277814483901591E-181743 0.000000000000000E+00 
1271 2.476406661788448E-36340 7.609680386859265E-181692 0.000000000000000E+00 
1272 3.846470529704020E-36330 6.879686448444171E-181641 0.000000000000000E+00 
1273 5.954608723673463E-36320 6.116778369680414E-181590 0.000000000000000E+00 
1274 9.187439605681147E-36310 5.348464091523308E-181539 0.000000000000000E+00 
1275 1.412818218346879E-36299 4.599260735894953E-181488 0.000000000000000E+00 
1276 2.165352822521369E-36289 3.889555296942730E-181437 0.000000000000000E+00 
1277 3.307666553702252E-36279 3.234932381629789E-181386 0.000000000000000E+00 
1278 5.035765677698777E-36269 2.645965429236124E-181335 0.000000000000000E+00 
1279 7.641174503414700E-36259 2.128419296601492E-181284 0.000000000000000E+00 
1280 1.155594875361128E-36248 1.683777238636445E-181233 0.000000000000000E+00 
1281 1.741815109355424E-36238 1.309986637867923E-181182 0.000000000000000E+00 
1282 2.616673453458462E-36228 1.002315024599345E-181131 0.000000000000000E+00 
1283 3.917852698010000E-36218 7.542183870122170E-181081 0.000000000000000E+00 
1284 5.846525523796033E-36208 5.581434701291503E-181030 0.000000000000000E+00 
1285 8.695585683959639E-36198 4.062101702099237E-180979 0.000000000000000E+00 
1286 1.288994727486985E-36187 2.907450321198484E-180928 0.000000000000000E+00 
1287 1.904385327096820E-36177 2.046589452317646E-180877 0.000000000000000E+00 
1288 2.804206337030523E-36167 1.416793090643961E-180826 0.000000000000000E+00 
1289 4.115443371660071E-36157 9.645833233937418E-180776 0.000000000000000E+00 
1290 6.019700550304667E-36147 6.458490683067326E-180725 0.000000000000000E+00 
1291 8.775761440984438E-36137 4.252855656632739E-180674 0.000000000000000E+00 
1292 1.275106509371870E-36126 2.754158387513117E-180623 0.000000000000000E+00 
1293 1.846545096895768E-36116 1.754107442257692E-180572 0.000000000000000E+00 
1294 2.665172019519297E-36106 1.098709359108296E-180521 0.000000000000000E+00 
1295 3.833915273979668E-36096 6.768137199988250E-180471 0.000000000000000E+00 
1296 5.496823408007849E-36086 4.100298959822878E-180420 0.000000000000000E+00 
1297 7.854763888170203E-36076 2.442993279550050E-180369 0.000000000000000E+00 
1298 1.118681944501684E-36065 1.431494690026077E-180318 0.000000000000000E+00 
1299 1.587933584880270E-36055 8.249322247680887E-180268 0.000000000000000E+00 
1300 2.246520152892084E-36045 4.675286103430939E-180217 0.000000000000000E+00 
1301 3.167675240674716E-36035 2.605912616474373E-180166 0.000000000000000E+00 
1302 4.451674427273543E-36025 1.428478051765153E-180115 0.000000000000000E+00 
1303 6.235318178500625E-36015 7.701045634904092E-180065 0.000000000000000E+00 
1304 8.704551350607716E-36005 4.083086273923728E-180014 0.000000000000000E+00 
1305 1.211118886915878E-35994 2.129072656487116E-179963 0.000000000000000E+00 
1306 1.679499355121557E-35984 1.091831966383741E-179912 0.000000000000000E+00 
1307 2.321269961012754E-35974 5.506616793665135E-179862 0.000000000000000E+00 
1308 3.197601008908480E-35964 2.731353802767635E-179811 0.000000000000000E+00 
1309 4.390113715113343E-35954 1.332402524305062E-179760 0.000000000000000E+00 
1310 6.007312284263108E-35944 6.392307269598014E-179710 0.000000000000000E+00 
1311 8.192900016092756E-35934 3.016093999504972E-179659 0.000000000000000E+00 
1312 1.113648592338493E-35923 1.399579138510324E-179608 0.000000000000000E+00 
1313 1.508731042728562E-35913 6.387276683073954E-179558 0.000000000000000E+00 
1314 2.037176607155470E-35903 2.866817196590018E-179507 0.000000000000000E+00 
1315 2.741566594170993E-35893 1.265466335114839E-179456 0.000000000000000E+00 
1316 3.677242300782118E-35883 5.493736622512695E-179406 0.000000000000000E+00 
1317 4.915855262510691E-35873 2.345589644367551E-179355 0.000000000000000E+00 
1318 6.549820279174383E-35863 9.849258044760286E-179305 0.000000000000000E+00 
1319 8.697875737312156E-35853 4.067453458146090E-179254 0.000000000000000E+00 
1320 1.151199510806159E-35842 1.651998239272114E-179203 0.000000000000000E+00 
1321 1.518593858371771E-35832 6.598797388956963E-179153 0.000000000000000E+00 
1322 1.996578498141670E-35822 2.592319620258657E-179102 0.000000000000000E+00 
1323 2.616284152723459E-35812 1.001569639487560E-179051 0.000000000000000E+00 
1324 3.416939301392148E-35802 3.805773330864532E-179001 0.000000000000000E+00 
1325 4.447782195641186E-35792 1.422244157579601E-178950 0.000000000000000E+00 
1326 5.770370732331312E-35782 5.227272977410004E-178900 0.000000000000000E+00 
1327 7.461359041652799E-35772 1.889497372085439E-178849 0.000000000000000E+00 
1328 9.615818128844578E-35762 6.717192605353144E-178799 0.000000000000000E+00 
1329 1.235118659945851E-35751 2.348551095735494E-178748 0.000000000000000E+00 
1330 1.581194616474973E-35741 8.075756829004746E-178698 0.000000000000000E+00 
1331 2.017512496519523E-35731 2.731101025865921E-178647 0.000000000000000E+00 
1332 2.565673938918021E-35721 9.083723627576503E-178597 0.000000000000000E+00 
1333 3.251929154151743E-35711 2.971405864038251E-178546 0.000000000000000E+00 
1334 4.108044428718892E-35701 9.559435726933884E-178496 0.000000000000000E+00 
1335 5.172299822575741E-35691 3.024649508717475E-178445 0.000000000000000E+00 
1336 6.490629432089337E-35681 9.412189708559699E-178395 0.000000000000000E+00 
1337 8.117916141635911E-35671 2.880576423689763E-178344 0.000000000000000E+00 
1338 1.011945186441001E-35660 8.670448096725937E-178294 0.000000000000000E+00 
1339 1.257257278491819E-35650 2.566713475893198E-178243 0.000000000000000E+00 
1340 1.556847696695470E-35640 7.472866789356176E-178193 0.000000000000000E+00 
1341 1.921422878689379E-35630 2.139791146478465E-178142 0.000000000000000E+00 
1342 2.363495090249363E-35620 6.026013781314698E-178092 0.000000000000000E+00 
1343 2.897619979075218E-35610 1.669028433662239E-178041 0.000000000000000E+00 
1344 3.540651521790416E-35600 4.546451072842875E-177991 0.000000000000000E+00 
1345 4.312012729436661E-35590 1.218026590765736E-177940 0.000000000000000E+00 
1346 5.233979699877872E-35580 3.209347675095735E-177890 0.000000000000000E+00 
1347 6.331975724428145E-35570 8.316733862486990E-177840 0.000000000000000E+00 
1348 7.634871176467480E-35560 2.119654932821609E-177789 0.000000000000000E+00 
1349 9.175283842469399E-35550 5.313175233336201E-177739 0.000000000000000E+00 
1350 1.098987321691561E-35539 1.309845310565569E-177688 0.000000000000000E+00 
1351 1.311962109424923E-35529 3.175872511955133E-177638 0.000000000000000E+00 
1352 1.561008958199560E-35519 7.573272347223739E-177588 0.000000000000000E+00 
1353 1.851164646476311E-35509 1.776158979938896E-177537 0.000000000000000E+00 
1354 2.187964671089223E-35499 4.096926042793957E-177487 0.000000000000000E+00 
1355 2.577455788012157E-35489 9.294215120855361E-177437 0.000000000000000E+00 
1356 3.026201631535291E-35479 2.073699885095625E-177386 0.000000000000000E+00 
1357 3.541280034241920E-35469 4.550487781567788E-177336 0.000000000000000E+00 
1358 4.130270631963721E-35459 9.820851513587600E-177286 0.000000000000000E+00 
1359 4.801231333589409E-35449 2.084585712141680E-177235 0.000000000000000E+00 
1360 5.562662271293539E-35439 4.351811386995873E-177185 0.000000000000000E+00 
1361 6.423455928148106E-35429 8.935119020413854E-177135 0.000000000000000E+00 
1362 7.392832272221571E-35419 1.804308784860066E-177084 0.000000000000000E+00 
1363 8.480257913223922E-35409 3.583454564357594E-177034 0.000000000000000E+00 
1364 9.695348542292399E-35399 6.999608178146031E-176984 0.000000000000000E+00 
1365 1.104775421879012E-35388 1.344703754636466E-176933 0.000000000000000E+00 
1366 1.254702742926066E-35378 2.540743570679362E-176883 0.000000000000000E+00 
1367 1.420247426002918E-35368 4.721463672031009E-176833 0.000000000000000E+00 
1368 1.602298949107243E-35358 8.629275557239849E-176783 0.000000000000000E+00 
1369 1.801687692688824E-35348 1.551151287597707E-176732 0.000000000000000E+00 
1370 2.019165681980940E-35338 2.742308941435271E-176682 0.000000000000000E+00 
1371 2.255386279964079E-35328 4.768274722435258E-176632 0.000000000000000E+00 
1372 2.510883128541614E-35318 8.154345167406285E-176582 0.000000000000000E+00 
1373 2.786048690316942E-35308 1.371513569133059E-176531 0.000000000000000E+00 
1374 3.081112794893361E-35298 2.268791495600986E-176481 0.000000000000000E+00 
1375 3.396121639862193E-35288 3.691244252219296E-176431 0.000000000000000E+00 
1376 3.730917735542593E-35278 5.906564683085716E-176381 0.000000000000000E+00 
1377 4.085121312053133E-35268 9.295684769273785E-176331 0.000000000000000E+00 
1378 4.458113725500126E-35258 1.438839372673198E-176280 0.000000000000000E+00 
1379 4.849023405219623E-35248 2.190423045609735E-176230 0.000000000000000E+00 
1380 5.256714874643397E-35238 3.279659111300378E-176180 0.000000000000000E+00 
1381 5.679781353367107E-35228 4.829639182178531E-176130 0.000000000000000E+00 
1382 6.116541406709620E-35218 6.994975515578497E-176080 0.000000000000000E+00 
1383 6.565040051295850E-35208 9.964224361830004E-176030 0.000000000000000E+00 
1384 7.023054651353292E-35198 1.396004563942678E-175979 0.000000000000000E+00 
1385 7.488105851451618E-35188 1.923607549650842E-175929 0.000000000000000E+00 
1386 7.957473688898292E-35178 2.606949718467072E-175879 0.000000000000000E+00 
1387 8.428218915078593E-35168 3.474846588226455E-175829 0.000000000000000E+00 
1388 8.897209432389464E-35158 4.555391070822243E-175779 0.000000000000000E+00 
1389 9.361151625242079E-35148 5.873581464905296E-175729 0.000000000000000E+00 
1390 9.816626233474193E-35138 7.448483778494631E-175679 0.000000000000000E+00 
1391 1.026012828828662E-35127 9.290103521079744E-175629 0.000000000000000E+00 
1392 1.068811050852708E-35117 1.139623183813504E-175578 0.000000000000000E+00 
1393 1.109702944283942E-35107 1.374960714957435E-175528 0.000000000000000E+00 
1394 1.148339354479905E-35097 1.631578003555847E-175478 0.000000000000000E+00 
1395 1.184381228730700E-35087 1.904207083595306E-175428 0.000000000000000E+00 
1396 1.217504536242939E-35077 2.185795553983830E-175378 0.000000000000000E+00 
1397 1.247405097619017E-35067 2.467710282398591E-175328 0.000000000000000E+00 
1398 1.273803223651508E-35057 2.740112010968421E-175278 0.000000000000000E+00 
1399 1.296448064775602E-35047 2.992486618934022E-175228 0.000000000000000E+00 
1400 1.315121576732265E-35037 3.214297821268959E-175178 0.000000000000000E+00 
1401 1.329642014834159E-35027 3.395707290023803E-175128 0.000000000000000E+00 
1402 1.339866878549449E-35017 3.528294728039720E-175078 0.000000000000000E+00 
1403 1.345695239693471E-35007 3.605704889655157E-175028 0.000000000000000E+00 
1404 1.347069401033842E-34997 3.624152416702673E-174978 0.000000000000000E+00 
1405 1.343975847191138E-34987 3.582728663289797E-174928 0.000000000000000E+00 
1406 1.336445465918869E-34977 3.483475880723564E-174878 0.000000000000000E+00 
